,trade_date,0,close
2455,20220214,DR007.IB,1.99
2456,20220215,DR007.IB,2.0
2457,20220216,DR007.IB,2.05
2458,20220217,DR007.IB,2.2
2459,20220218,DR007.IB,1.9
2460,20220221,DR007.IB,2.12
2461,20220222,DR007.IB,2.2
2462,20220223,DR007.IB,2.1919
2463,20220224,DR007.IB,2.3
2464,20220225,DR007.IB,1.8
2465,20220228,DR007.IB,2.25
2466,20220301,DR007.IB,1.78
2467,20220302,DR007.IB,2.2
2468,20220303,DR007.IB,1.97
2469,20220304,DR007.IB,2.1
2470,20220307,DR007.IB,1.85
2471,20220308,DR007.IB,1.9
2472,20220309,DR007.IB,2.06
2473,20220310,DR007.IB,2.15
2474,20220311,DR007.IB,2.3
2475,20220314,DR007.IB,2.11
2476,20220315,DR007.IB,2.13
2477,20220316,DR007.IB,2.15
2478,20220317,DR007.IB,2.0
2479,20220318,DR007.IB,2.07
2480,20220321,DR007.IB,2.0
2481,20220322,DR007.IB,2.06
2482,20220323,DR007.IB,2.0
2483,20220324,DR007.IB,2.04
2484,20220325,DR007.IB,1.98
2485,20220328,DR007.IB,1.9
2486,20220329,DR007.IB,2.18
2487,20220330,DR007.IB,2.2
2488,20220331,DR007.IB,2.24
2489,20220401,DR007.IB,1.85
2490,20220406,DR007.IB,1.97
2491,20220407,DR007.IB,1.9
2492,20220408,DR007.IB,1.73
2493,20220411,DR007.IB,1.84
2494,20220412,DR007.IB,1.99
2495,20220413,DR007.IB,1.9
2496,20220414,DR007.IB,1.9
2497,20220415,DR007.IB,1.7
2498,20220418,DR007.IB,1.51
2499,20220419,DR007.IB,1.75
2500,20220420,DR007.IB,1.8
2501,20220421,DR007.IB,1.7
2502,20220422,DR007.IB,1.6
2503,20220425,DR007.IB,1.63
2504,20220426,DR007.IB,1.8
2505,20220427,DR007.IB,1.71
2506,20220428,DR007.IB,1.95
2507,20220429,DR007.IB,2.0
2508,20220505,DR007.IB,1.7
2509,20220506,DR007.IB,1.45
2510,20220509,DR007.IB,1.65
2511,20220510,DR007.IB,1.55
2512,20220511,DR007.IB,1.6
2513,20220512,DR007.IB,1.54
2514,20220513,DR007.IB,1.65
2515,20220516,DR007.IB,1.6
2516,20220517,DR007.IB,1.53
2517,20220518,DR007.IB,1.5
2518,20220519,DR007.IB,1.45
2519,20220520,DR007.IB,1.65
2520,20220523,DR007.IB,1.53
2521,20220524,DR007.IB,1.55
2522,20220525,DR007.IB,1.7
2523,20220526,DR007.IB,1.7
2524,20220527,DR007.IB,1.75
2525,20220530,DR007.IB,1.55
2526,20220531,DR007.IB,1.5
2527,20220601,DR007.IB,1.69
2528,20220602,DR007.IB,1.63
2529,20220606,DR007.IB,1.44
2530,20220607,DR007.IB,1.63
2531,20220608,DR007.IB,1.42
2532,20220609,DR007.IB,1.55
2533,20220610,DR007.IB,1.55
2534,20220613,DR007.IB,1.55
2535,20220614,DR007.IB,1.41
2536,20220615,DR007.IB,1.6
2537,20220616,DR007.IB,1.5
2538,20220617,DR007.IB,1.65
2539,20220620,DR007.IB,1.5
2540,20220621,DR007.IB,1.53
2541,20220622,DR007.IB,1.7
2542,20220623,DR007.IB,1.5
2543,20220624,DR007.IB,1.7978
2544,20220627,DR007.IB,1.5
2545,20220628,DR007.IB,1.96
2546,20220629,DR007.IB,2.3
2547,20220630,DR007.IB,2.29
2548,20220701,DR007.IB,1.68
2549,20220704,DR007.IB,1.52
2550,20220705,DR007.IB,1.4
2551,20220706,DR007.IB,1.25
2552,20220707,DR007.IB,1.56
2553,20220708,DR007.IB,1.55
2554,20220711,DR007.IB,1.22
2555,20220712,DR007.IB,1.26
2556,20220713,DR007.IB,1.5
2557,20220714,DR007.IB,1.17
2558,20220715,DR007.IB,1.56
2559,20220718,DR007.IB,1.55
2560,20220719,DR007.IB,1.27
2561,20220720,DR007.IB,1.27
2562,20220721,DR007.IB,1.4
2563,20220722,DR007.IB,1.2
2564,20220725,DR007.IB,1.2
2565,20220726,DR007.IB,1.65
2566,20220727,DR007.IB,1.55
2567,20220728,DR007.IB,1.55
2568,20220729,DR007.IB,1.6
2569,20220801,DR007.IB,1.2
2570,20220802,DR007.IB,1.35
2571,20220803,DR007.IB,1.31
2572,20220804,DR007.IB,1.3
2573,20220805,DR007.IB,1.3
2574,20220808,DR007.IB,1.18
2575,20220809,DR007.IB,1.35
2576,20220810,DR007.IB,1.07
2577,20220811,DR007.IB,1.3
2578,20220812,DR007.IB,1.35
2579,20220815,DR007.IB,1.3
2580,20220816,DR007.IB,1.4
2581,20220817,DR007.IB,1.6
2582,20220818,DR007.IB,1.42
2583,20220819,DR007.IB,1.3
2584,20220822,DR007.IB,1.38
2585,20220823,DR007.IB,1.4
2586,20220824,DR007.IB,1.4
2587,20220825,DR007.IB,1.54
2588,20220826,DR007.IB,1.7
2589,20220829,DR007.IB,1.6
2590,20220830,DR007.IB,1.66
2591,20220831,DR007.IB,1.75
2592,20220901,DR007.IB,1.43
2593,20220902,DR007.IB,1.25
2594,20220905,DR007.IB,1.3
2595,20220906,DR007.IB,1.3
2596,20220907,DR007.IB,1.45
2597,20220908,DR007.IB,1.4
2598,20220909,DR007.IB,1.5
2599,20220913,DR007.IB,1.42
2600,20220914,DR007.IB,1.35
2601,20220915,DR007.IB,1.5
2602,20220916,DR007.IB,1.51
2603,20220919,DR007.IB,1.7
2604,20220920,DR007.IB,1.66
2605,20220921,DR007.IB,1.5
2606,20220922,DR007.IB,1.46
2607,20220923,DR007.IB,1.57
2608,20220926,DR007.IB,1.42
2609,20220927,DR007.IB,1.4
2610,20220928,DR007.IB,1.28
2611,20220929,DR007.IB,2.12
2612,20220930,DR007.IB,2.1
2613,20221010,DR007.IB,1.45
2614,20221011,DR007.IB,1.25
2615,20221012,DR007.IB,1.6
2616,20221013,DR007.IB,1.4
2617,20221014,DR007.IB,1.45
2618,20221017,DR007.IB,1.14
2619,20221018,DR007.IB,1.6
2620,20221019,DR007.IB,1.28
2621,20221020,DR007.IB,1.55
2622,20221021,DR007.IB,1.65
2623,20221024,DR007.IB,2.3
2624,20221025,DR007.IB,2.05
2625,20221026,DR007.IB,2.12
2626,20221027,DR007.IB,2.02
2627,20221028,DR007.IB,1.97
2628,20221031,DR007.IB,2.0
2629,20221101,DR007.IB,1.3
2630,20221102,DR007.IB,1.71
2631,20221103,DR007.IB,1.6
2632,20221104,DR007.IB,1.65
2633,20221107,DR007.IB,1.74
2634,20221108,DR007.IB,1.9
2635,20221109,DR007.IB,1.81
2636,20221110,DR007.IB,1.89
2637,20221111,DR007.IB,1.7
2638,20221114,DR007.IB,1.85
2639,20221115,DR007.IB,1.94
2640,20221116,DR007.IB,2.06
2641,20221117,DR007.IB,1.86
2642,20221118,DR007.IB,1.72
2643,20221121,DR007.IB,1.3
2644,20221122,DR007.IB,1.65
2645,20221123,DR007.IB,1.64
2646,20221124,DR007.IB,1.55
2647,20221125,DR007.IB,1.7
2648,20221128,DR007.IB,1.84
2649,20221129,DR007.IB,2.0
2650,20221130,DR007.IB,2.3
2651,20221201,DR007.IB,1.7
2652,20221202,DR007.IB,1.8
2653,20221205,DR007.IB,1.07
2654,20221206,DR007.IB,1.6
2655,20221207,DR007.IB,1.65
2656,20221208,DR007.IB,1.66
2657,20221209,DR007.IB,1.4
2658,20221212,DR007.IB,1.58
2659,20221213,DR007.IB,1.7
2660,20221214,DR007.IB,1.3
2661,20221215,DR007.IB,1.49
2662,20221216,DR007.IB,1.75
2663,20221219,DR007.IB,1.7
2664,20221220,DR007.IB,1.75
2665,20221221,DR007.IB,1.7
2666,20221222,DR007.IB,0.7
2667,20221223,DR007.IB,1.2
2668,20221226,DR007.IB,2.0
2669,20221227,DR007.IB,0.6
2670,20221228,DR007.IB,1.0
2671,20221229,DR007.IB,2.7
2672,20221230,DR007.IB,2.9
2673,20230103,DR007.IB,1.5
2674,20230104,DR007.IB,1.42
2675,20230105,DR007.IB,1.2
2676,20230106,DR007.IB,1.6
2677,20230109,DR007.IB,1.7
2678,20230110,DR007.IB,1.2
2679,20230111,DR007.IB,1.45
2680,20230112,DR007.IB,2.0
2681,20230113,DR007.IB,2.0
2682,20230116,DR007.IB,2.5
2683,20230117,DR007.IB,1.95
2684,20230118,DR007.IB,2.5
2685,20230119,DR007.IB,2.55
2686,20230120,DR007.IB,1.95
2687,20230130,DR007.IB,1.95
2688,20230131,DR007.IB,2.15
2689,20230201,DR007.IB,2.05
2690,20230202,DR007.IB,1.75
2691,20230203,DR007.IB,1.82
2692,20230206,DR007.IB,1.95
2693,20230207,DR007.IB,2.5
2694,20230208,DR007.IB,2.2446
2695,20230209,DR007.IB,1.9
2696,20230210,DR007.IB,1.95
2697,20230213,DR007.IB,1.9
2698,20230214,DR007.IB,1.96
2699,20230215,DR007.IB,2.02
2700,20230216,DR007.IB,3.0
2701,20230217,DR007.IB,2.1
2702,20230220,DR007.IB,2.2
2703,20230221,DR007.IB,2.16
2704,20230222,DR007.IB,1.8
2705,20230223,DR007.IB,2.18
2706,20230224,DR007.IB,2.4
2707,20230227,DR007.IB,2.5
2708,20230228,DR007.IB,2.45
2709,20230301,DR007.IB,2.0
2710,20230302,DR007.IB,1.9972
2711,20230303,DR007.IB,1.85
2712,20230306,DR007.IB,1.5
2713,20230307,DR007.IB,1.95
2714,20230308,DR007.IB,1.9
2715,20230309,DR007.IB,1.9
2716,20230310,DR007.IB,1.9
2717,20230313,DR007.IB,1.97
2718,20230314,DR007.IB,2.08
2719,20230315,DR007.IB,2.13
2720,20230316,DR007.IB,2.3
2721,20230317,DR007.IB,2.1
2722,20230320,DR007.IB,2.05
2723,20230321,DR007.IB,2.23
2724,20230322,DR007.IB,1.95
2725,20230323,DR007.IB,1.98
2726,20230324,DR007.IB,1.7
2727,20230327,DR007.IB,2.1
2728,20230328,DR007.IB,2.6
2729,20230329,DR007.IB,2.15
2730,20230330,DR007.IB,2.4
2731,20230331,DR007.IB,2.2
2732,20230403,DR007.IB,1.43
2733,20230404,DR007.IB,1.9
2734,20230406,DR007.IB,1.97
2735,20230407,DR007.IB,2.02
2736,20230410,DR007.IB,2.0
2737,20230411,DR007.IB,1.42
2738,20230412,DR007.IB,1.95
2739,20230413,DR007.IB,2.02
2740,20230414,DR007.IB,2.05
2741,20230417,DR007.IB,2.03
2742,20230418,DR007.IB,2.11
2743,20230419,DR007.IB,2.14
2744,20230420,DR007.IB,2.2
2745,20230421,DR007.IB,2.1
2746,20230424,DR007.IB,2.45
2747,20230425,DR007.IB,2.05
2748,20230426,DR007.IB,1.5
2749,20230427,DR007.IB,2.25
2750,20230428,DR007.IB,1.9
2751,20230504,DR007.IB,1.9
2752,20230505,DR007.IB,1.4
2753,20230508,DR007.IB,1.65
2754,20230509,DR007.IB,1.85
2755,20230510,DR007.IB,1.85
2756,20230511,DR007.IB,1.6
2757,20230512,DR007.IB,1.81
2758,20230515,DR007.IB,1.6
2759,20230516,DR007.IB,1.65
2760,20230517,DR007.IB,1.7
2761,20230518,DR007.IB,1.78
2762,20230519,DR007.IB,1.87
2763,20230522,DR007.IB,1.36
2764,20230523,DR007.IB,1.77
2765,20230524,DR007.IB,1.75
2766,20230525,DR007.IB,1.7
2767,20230526,DR007.IB,2.1
2768,20230529,DR007.IB,1.6
2769,20230530,DR007.IB,2.07
2770,20230531,DR007.IB,2.05
2771,20230601,DR007.IB,1.6
2772,20230602,DR007.IB,1.85
2773,20230605,DR007.IB,1.35
2774,20230606,DR007.IB,1.8
2775,20230607,DR007.IB,1.85
2776,20230608,DR007.IB,1.6
2777,20230609,DR007.IB,2.0
2778,20230612,DR007.IB,1.8
2779,20230613,DR007.IB,1.8
2780,20230614,DR007.IB,1.75
2781,20230615,DR007.IB,1.8
2782,20230616,DR007.IB,1.93
2783,20230619,DR007.IB,2.1
2784,20230620,DR007.IB,2.1
2785,20230621,DR007.IB,1.5
2786,20230626,DR007.IB,2.1
2787,20230627,DR007.IB,1.3
2788,20230628,DR007.IB,1.88
2789,20230629,DR007.IB,1.85
2790,20230630,DR007.IB,1.9
2791,20230703,DR007.IB,1.3
2792,20230704,DR007.IB,1.75
2793,20230705,DR007.IB,1.78
2794,20230706,DR007.IB,1.72
2795,20230707,DR007.IB,1.4
2796,20230710,DR007.IB,1.7
2797,20230711,DR007.IB,1.6
2798,20230712,DR007.IB,1.75
2799,20230713,DR007.IB,1.8
2800,20230714,DR007.IB,1.82
2801,20230717,DR007.IB,1.87
2802,20230718,DR007.IB,1.7
2803,20230719,DR007.IB,1.75
2804,20230720,DR007.IB,1.55
2805,20230721,DR007.IB,1.75
2806,20230724,DR007.IB,1.7
2807,20230725,DR007.IB,1.65
2808,20230726,DR007.IB,1.65
2809,20230727,DR007.IB,1.6
2810,20230728,DR007.IB,1.3
2811,20230731,DR007.IB,2.05
2812,20230801,DR007.IB,1.4
2813,20230802,DR007.IB,1.73
2814,20230803,DR007.IB,1.6
2815,20230804,DR007.IB,1.7
2816,20230807,DR007.IB,1.85
2817,20230808,DR007.IB,1.62
2818,20230809,DR007.IB,1.75
2819,20230810,DR007.IB,1.73
2820,20230811,DR007.IB,1.7
2821,20230814,DR007.IB,1.8
2822,20230815,DR007.IB,1.75
2823,20230816,DR007.IB,1.9
2824,20230817,DR007.IB,1.85
2825,20230818,DR007.IB,1.93
2826,20230821,DR007.IB,1.9
2827,20230822,DR007.IB,1.83
2828,20230823,DR007.IB,1.8
2829,20230824,DR007.IB,1.77
2830,20230825,DR007.IB,1.83
2831,20230828,DR007.IB,2.05
2832,20230829,DR007.IB,2.3
2833,20230830,DR007.IB,2.3
2834,20230831,DR007.IB,2.6
2835,20230901,DR007.IB,1.5
2836,20230904,DR007.IB,1.8
2837,20230905,DR007.IB,1.8
2838,20230906,DR007.IB,1.94
2839,20230907,DR007.IB,1.95
2840,20230908,DR007.IB,1.9
2841,20230911,DR007.IB,1.95
2842,20230912,DR007.IB,1.85
2843,20230913,DR007.IB,1.9
2844,20230914,DR007.IB,1.98
2845,20230915,DR007.IB,1.95
2846,20230918,DR007.IB,1.96
2847,20230919,DR007.IB,1.98
2848,20230920,DR007.IB,2.05
2849,20230921,DR007.IB,2.1
2850,20230922,DR007.IB,1.9
2851,20230925,DR007.IB,2.0
2852,20230926,DR007.IB,2.2
2853,20230927,DR007.IB,1.95
2854,20230928,DR007.IB,2.5
2855,20231009,DR007.IB,1.8
2856,20231010,DR007.IB,1.86
2857,20231011,DR007.IB,1.8
2858,20231012,DR007.IB,1.95
2859,20231013,DR007.IB,1.88
2860,20231016,DR007.IB,1.8
2861,20231017,DR007.IB,1.87
2862,20231018,DR007.IB,1.85
2863,20231019,DR007.IB,2.8
2864,20231020,DR007.IB,2.31
2865,20231023,DR007.IB,2.5
2866,20231024,DR007.IB,2.1
2867,20231025,DR007.IB,2.07
2868,20231026,DR007.IB,2.08
2869,20231027,DR007.IB,2.1
2870,20231030,DR007.IB,2.15
2871,20231031,DR007.IB,2.8
2872,20231101,DR007.IB,1.8
2873,20231102,DR007.IB,1.83
2874,20231103,DR007.IB,1.9
2875,20231106,DR007.IB,1.7
2876,20231107,DR007.IB,1.85
2877,20231108,DR007.IB,1.9
2878,20231109,DR007.IB,1.83
2879,20231110,DR007.IB,1.85
2880,20231113,DR007.IB,1.88
2881,20231114,DR007.IB,2.04
2882,20231115,DR007.IB,1.95
2883,20231116,DR007.IB,2.05
2884,20231117,DR007.IB,2.0
2885,20231120,DR007.IB,1.93
2886,20231121,DR007.IB,1.95
2887,20231122,DR007.IB,2.04
2888,20231123,DR007.IB,2.05
2889,20231124,DR007.IB,2.6
2890,20231127,DR007.IB,2.79
2891,20231128,DR007.IB,2.1
2892,20231129,DR007.IB,2.16
2893,20231130,DR007.IB,1.8
2894,20231201,DR007.IB,1.8
2895,20231204,DR007.IB,1.78
2896,20231205,DR007.IB,1.84
2897,20231206,DR007.IB,1.9
2898,20231207,DR007.IB,1.8239
2899,20231208,DR007.IB,1.95
2900,20231211,DR007.IB,1.9
2901,20231212,DR007.IB,1.89
2902,20231213,DR007.IB,1.75
2903,20231214,DR007.IB,1.9
2904,20231215,DR007.IB,2.2
2905,20231218,DR007.IB,1.7
2906,20231219,DR007.IB,1.7
2907,20231220,DR007.IB,1.9
2908,20231221,DR007.IB,2.0
2909,20231222,DR007.IB,1.4
2910,20231225,DR007.IB,1.6
2911,20231226,DR007.IB,1.86
2912,20231227,DR007.IB,3.0
2913,20231228,DR007.IB,2.8
2914,20231229,DR007.IB,1.66
2915,20240102,DR007.IB,1.8
2916,20240103,DR007.IB,1.63
2917,20240104,DR007.IB,1.75
2918,20240105,DR007.IB,1.75
2919,20240108,DR007.IB,1.85
2920,20240109,DR007.IB,1.7
2921,20240110,DR007.IB,1.82
2922,20240111,DR007.IB,1.85
2923,20240112,DR007.IB,1.6
2924,20240115,DR007.IB,1.89
2925,20240116,DR007.IB,2.25
2926,20240117,DR007.IB,1.85
2927,20240118,DR007.IB,1.9
2928,20240119,DR007.IB,1.87
2929,20240122,DR007.IB,1.89
2930,20240123,DR007.IB,1.86
2931,20240124,DR007.IB,2.0
2932,20240125,DR007.IB,2.1
2933,20240126,DR007.IB,2.0
2934,20240129,DR007.IB,2.1
2935,20240130,DR007.IB,2.0
2936,20240131,DR007.IB,1.7
2937,20240201,DR007.IB,1.84
2938,20240202,DR007.IB,1.8
2939,20240205,DR007.IB,2.05
2940,20240206,DR007.IB,2.35
2941,20240207,DR007.IB,2.15
2942,20240208,DR007.IB,1.9
2943,20240219,DR007.IB,1.75
2944,20240220,DR007.IB,1.95
2945,20240221,DR007.IB,1.86
2946,20240222,DR007.IB,1.84
2947,20240223,DR007.IB,1.9
2948,20240226,DR007.IB,1.9
2949,20240227,DR007.IB,1.69
2950,20240228,DR007.IB,1.7
2951,20240229,DR007.IB,1.7
2952,20240301,DR007.IB,1.9
2953,20240304,DR007.IB,1.82
2954,20240305,DR007.IB,1.88
2955,20240306,DR007.IB,1.8
2956,20240307,DR007.IB,1.84
2957,20240308,DR007.IB,1.84
2958,20240311,DR007.IB,1.85
2959,20240312,DR007.IB,1.85
2960,20240313,DR007.IB,1.9
2961,20240314,DR007.IB,1.9
2962,20240315,DR007.IB,1.9
2963,20240318,DR007.IB,1.85
2964,20240319,DR007.IB,1.89
2965,20240320,DR007.IB,1.9
2966,20240321,DR007.IB,1.88
2967,20240322,DR007.IB,1.87
2968,20240325,DR007.IB,1.89
2969,20240326,DR007.IB,1.98
2970,20240327,DR007.IB,1.8
2971,20240328,DR007.IB,1.97
2972,20240329,DR007.IB,2.02
2973,20240401,DR007.IB,1.87
2974,20240402,DR007.IB,1.9
2975,20240403,DR007.IB,1.8
2976,20240408,DR007.IB,1.8
2977,20240409,DR007.IB,1.65
2978,20240410,DR007.IB,1.85
2979,20240411,DR007.IB,1.8
2980,20240412,DR007.IB,1.83
2981,20240415,DR007.IB,1.75
2982,20240416,DR007.IB,1.81
2983,20240417,DR007.IB,1.85
2984,20240418,DR007.IB,1.86
2985,20240419,DR007.IB,1.95
2986,20240422,DR007.IB,1.85
2987,20240423,DR007.IB,1.85
2988,20240424,DR007.IB,1.87
2989,20240425,DR007.IB,1.95
2990,20240426,DR007.IB,1.75
2991,20240429,DR007.IB,2.2
2992,20240430,DR007.IB,1.9
2993,20240506,DR007.IB,1.88
2994,20240507,DR007.IB,1.87
2995,20240508,DR007.IB,1.9
2996,20240509,DR007.IB,1.88
2997,20240510,DR007.IB,1.83
2998,20240513,DR007.IB,1.85
2999,20240514,DR007.IB,1.8
3000,20240515,DR007.IB,1.82
3001,20240516,DR007.IB,1.82
3002,20240517,DR007.IB,1.81
3003,20240520,DR007.IB,1.81
3004,20240521,DR007.IB,1.88
3005,20240522,DR007.IB,1.6
3006,20240523,DR007.IB,1.81
3007,20240524,DR007.IB,1.8
3008,20240527,DR007.IB,1.9
3009,20240528,DR007.IB,1.95
3010,20240529,DR007.IB,1.95
3011,20240530,DR007.IB,1.9177
3012,20240531,DR007.IB,1.87
3013,20240603,DR007.IB,1.85
3014,20240604,DR007.IB,1.75
3015,20240605,DR007.IB,1.8
3016,20240606,DR007.IB,1.83
3017,20240607,DR007.IB,1.81
3018,20240611,DR007.IB,1.6
3019,20240612,DR007.IB,1.78
3020,20240613,DR007.IB,1.82
3021,20240614,DR007.IB,1.87
3022,20240617,DR007.IB,1.88
3023,20240618,DR007.IB,1.85
3024,20240619,DR007.IB,1.88
3025,20240620,DR007.IB,1.92
3026,20240621,DR007.IB,1.85
3027,20240624,DR007.IB,2.2
3028,20240625,DR007.IB,2.07
3029,20240626,DR007.IB,1.97
3030,20240627,DR007.IB,2.18
3031,20240628,DR007.IB,2.17
3032,20240701,DR007.IB,1.75
3033,20240702,DR007.IB,1.8
3034,20240703,DR007.IB,1.75
3035,20240704,DR007.IB,1.78
3036,20240705,DR007.IB,1.78
3037,20240708,DR007.IB,1.76
3038,20240709,DR007.IB,1.7
3039,20240710,DR007.IB,1.7
3040,20240711,DR007.IB,1.7
3041,20240712,DR007.IB,1.9
3042,20240715,DR007.IB,1.85
3043,20240716,DR007.IB,1.91
3044,20240717,DR007.IB,1.88
3045,20240718,DR007.IB,1.87
3046,20240719,DR007.IB,1.8
3047,20240722,DR007.IB,1.75
3048,20240723,DR007.IB,1.78
3049,20240724,DR007.IB,1.75
3050,20240725,DR007.IB,1.9
3051,20240726,DR007.IB,1.93
3052,20240729,DR007.IB,1.92
3053,20240730,DR007.IB,1.75
3054,20240731,DR007.IB,1.8
3055,20240801,DR007.IB,1.71
3056,20240802,DR007.IB,1.7
3057,20240805,DR007.IB,1.6
3058,20240806,DR007.IB,1.72
3059,20240807,DR007.IB,1.76
3060,20240808,DR007.IB,1.76
